# DiskPar00 DiskPar01 DiskPar02 DiskPar03 DiskPar04 DiskPar10 DiskPar11 DiskPar12 DiskPar13 DiskPar14 DiskPar20 DiskPar21 DiskPar22 DiskPar23 DiskPar24 DiskPar30 DiskPar31 DiskPar32 DiskPar33 DiskPar34 SphrPar00 SphrPar01 SphrPar02 SphrPar03 SphrPar04 SphrPar05 SphrPar10 SphrPar11 SphrPar12 SphrPar13 SphrPar14 SphrPar15 Usun Vsun Wsun Sigma_maser vR_maser vPhi_maser vZ_maser Stellar_mass mass(R<60) mass(R<100) r200 m200 concentration94 R0 v0 vesc_R0 Kz likelihood N_chain
1.04134e+09 2.48563 0.3 0 0 1.12412e+08 3.73162 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.93505e+10 0.5 0 1.8 0.075 2.1 6.90576e+06 1 1 3 22.9459 0 0.00811466 0.0154353 0.0059781 0.00616382 -0.000161365 -0.00371438 -0.000350707 7.02291e+10 6.59091e+11 9.7737e+11 244.635 1.68694e+12 14.2006 8.2459 236.758 640.785 0.00221449 1603.2 2
1.07254e+09 2.35733 0.3 0 0 1.01218e+08 3.58629 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.72352e+10 0.5 0 1.8 0.075 2.1 7.94837e+06 1 1 3 20.3031 0 0.0102262 0.0135387 0.00646989 0.00723942 -0.00613476 -0.00378951 0.00172856 6.54065e+10 5.90237e+11 8.57883e+11 229.663 1.39603e+12 15.0159 8.15259 231.45 606.646 0.00208374 1603.16 9
1.06414e+09 2.27627 0.3 0 0 1.29506e+08 3.00608 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.77397e+10 0.5 0 1.8 0.075 2.1 7.59975e+06 1 1 3 21.4668 0 0.00835046 0.0147434 0.00679052 0.00743868 -0.00482743 -0.00267567 0.00157522 6.1821e+10 6.25987e+11 9.21409e+11 237.771 1.54889e+12 14.7514 8.23332 230.382 621.45 0.00191969 1602.06 4
1.10119e+09 2.30629 0.3 0 0 1.59077e+08 3.03148 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.55105e+10 0.5 0 1.8 0.075 2.1 5.21735e+06 1 1 3 25.5094 0 0.00824818 0.015282 0.00649863 0.00598292 -0.00419839 -0.00444049 0.00223123 6.65122e+10 6.19252e+11 9.33458e+11 242.383 1.64107e+12 12.6948 8.17775 228.819 624.254 0.00202034 1599.7 1
9.58128e+08 2.5159 0.3 0 0 2.06627e+08 2.93425 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.38205e+10 0.5 0 1.8 0.075 2.1 7.71045e+06 1 1 3 18.3012 0 0.00844411 0.0148011 0.00760062 0.0068613 -0.00202724 -0.00186519 0.000615475 6.87541e+10 4.76945e+11 6.75131e+11 206.355 1.01253e+12 14.8364 8.05452 227.105 553.619 0.00221461 1604.83 3
8.76159e+08 2.60689 0.3 0 0 1.69072e+08 3.4036 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.08671e+11 0.5 0 1.8 0.075 2.1 8.60047e+06 1 1 3 18.0923 0 0.0075746 0.0141458 0.00746728 0.00718999 -0.000254254 -0.00149417 0.00064939 7.143e+10 5.15652e+11 7.30163e+11 212.868 1.11157e+12 15.4925 8.18484 231.793 572.431 0.00222765 1604.75 7
8.57833e+08 2.41035 0.3 0 0 1.33101e+08 3.15374 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.98339e+10 0.5 0 1.8 0.075 2.1 1.15571e+07 1 1 3 15.7192 0 0.00724752 0.0147616 0.00729954 0.00752031 -0.00204176 -0.00215842 -0.000512949 6.05469e+10 5.00369e+11 6.99178e+11 207.763 1.03348e+12 17.4073 8.01722 226.08 561.423 0.00200307 1603.13 6
9.38918e+08 2.58987 0.3 0 0 1.01167e+08 4.16621 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.03299e+10 0.5 0 1.8 0.075 2.1 1.56585e+07 1 1 3 13.5092 0 0.00910775 0.0160021 0.00683505 0.00680773 8.7974e-05 -0.00388798 0.00071646 7.06605e+10 4.96479e+11 6.75861e+11 202.812 9.61259e+11 19.6048 8.29829 237.772 561.636 0.00223695 1599.88 2
8.65995e+08 2.48396 0.3 0 0 1.14242e+08 3.69144 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.88687e+10 0.5 0 1.8 0.075 2.1 1.7618e+07 1 1 3 13.3136 0 0.00940892 0.0142565 0.0073473 0.00674329 -0.00252934 -0.00422164 0.00157972 6.32797e+10 5.26973e+11 7.20997e+11 208.294 1.04144e+12 20.5267 8.26258 236.639 574.055 0.00206216 1604.2 11
8.36234e+08 2.67177 0.3 0 0 1.15435e+08 3.744 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.20375e+10 0.5 0 1.8 0.075 2.1 1.85403e+07 1 1 3 11.7925 0 0.00943795 0.0135372 0.00862439 0.0075569 -0.00238736 -0.00128606 0.00129822 6.78851e+10 4.38688e+11 5.85466e+11 190.253 7.93584e+11 20.9381 8.13953 232.963 533.782 0.00225374 1603.81 35
8.45777e+08 2.53993 0.3 0 0 7.16595e+07 4.14529 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.14727e+10 0.5 0 1.8 0.075 2.1 2.46499e+07 1 1 3 10.8377 0 0.00917089 0.0152622 0.0073001 0.00612309 -0.00245977 -0.00240315 0.000869618 6.21806e+10 4.68441e+11 6.23226e+11 194.56 8.4871e+11 23.3804 8.29714 235.711 545.687 0.00203602 1603.59 28
8.05277e+08 2.77692 0.3 0 0 9.13987e+07 4.3498 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.98498e+10 0.5 0 1.8 0.075 2.1 2.20937e+07 1 1 3 10.7416 0 0.00949002 0.0147594 0.00667584 0.00721972 -0.00315171 -0.00284115 0.00215159 6.9897e+10 4.26623e+11 5.61996e+11 186.35 7.45729e+11 22.4116 8.20338 234.156 528.211 0.00230752 1600.04 7
7.83787e+08 2.27841 0.3 0 0 5.13529e+07 4.3399 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.78683e+10 0.5 0 1.8 0.075 2.1 2.79703e+07 1 1 3 10.6222 0 0.008994 0.0136685 0.00539908 0.00725629 -0.00275725 -0.00341735 0.00150541 5.14777e+10 4.9159e+11 6.57765e+11 198.977 9.07869e+11 24.5483 8.07097 230.543 555.275 0.00182196 1602.13 5
6.62091e+08 2.67042 0.3 0 0 6.73212e+07 4.31452 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.75325e+10 0.5 0 1.8 0.075 2.1 2.41259e+07 1 1 3 11.3988 0 0.00992575 0.0117843 0.00461369 0.00671092 -0.00321705 -0.0048549 0.00136259 5.8247e+10 5.04742e+11 6.78772e+11 201.914 9.48515e+11 23.187 8.22646 233.376 562.353 0.00199432 1596.8 19
6.51839e+08 2.81811 0.3 0 0 5.55658e+07 5.57057 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.02975e+11 0.5 0 1.8 0.075 2.1 2.84875e+07 1 1 3 10.9726 0 0.00947406 0.0133713 0.00601948 0.00808777 -0.00378286 -0.00314745 0.000161675 6.45584e+10 5.47624e+11 7.32696e+11 207.539 1.0301e+12 24.7227 8.48161 243.142 583.039 0.0020834 1593.67 32
7.01619e+08 2.63141 0.3 0 0 6.23615e+07 4.65872 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.84185e+10 0.5 0 1.8 0.075 2.1 3.28722e+07 1 1 3 9.44575 0 0.00918124 0.013885 0.00519272 0.00671567 -0.00303568 -0.00539881 0.000325965 5.98164e+10 4.53538e+11 5.94615e+11 189.965 7.89915e+11 26.1229 8.2569 234.982 538.803 0.00201094 1601.22 61
5.72677e+08 2.32371 0.3 0 0 6.61324e+07 3.62478 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.97119e+10 0.5 0 1.8 0.075 2.1 3.65948e+07 1 1 3 9.86153 0 0.00836645 0.0138553 0.00564229 0.00670761 -0.00261853 -0.00478181 0.00244805 4.48906e+10 5.29571e+11 7.06596e+11 204.223 9.81536e+11 27.2217 8.23367 233.647 571.069 0.00165482 1598.47 38
7.08928e+08 2.66135 0.3 0 0 8.22962e+07 3.96169 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.63266e+10 0.5 0 1.8 0.075 2.1 3.29801e+07 1 1 3 9.39142 0 0.0088582 0.0136693 0.00749251 0.00657103 -0.00306666 -0.00191001 -0.000100332 5.93613e+10 4.49071e+11 5.88363e+11 189.141 7.79732e+11 26.1548 8.10249 235.114 538.711 0.00211588 1599.2 3
5.76454e+08 2.71741 0.3 0 0 1.26877e+08 3.147 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.47224e+10 0.5 0 1.8 0.075 2.1 2.93018e+07 1 1 3 10.9335 0 0.00965828 0.0146715 0.00830839 0.00706548 -0.0024627 -0.000198115 0.000998115 5.50946e+10 5.47912e+11 7.36413e+11 208.249 1.04071e+12 24.9931 8.4068 239.997 581.3 0.00189263 1601.8 85
6.59079e+08 2.59062 0.3 0 0 1.13998e+08 3.30893 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.93229e+10 0.5 0 1.8 0.075 2.1 3.00798e+07 1 1 3 9.90721 0 0.00986676 0.0140713 0.00861626 0.00753141 -0.00206586 0.000944544 0.000386356 5.65035e+10 4.59202e+11 6.0659e+11 191.951 8.1494e+11 25.2456 8.21504 233.197 540.521 0.00192838 1602.21 1
6.24101e+08 2.60162 0.3 0 0 9.64017e+07 3.97133 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.80405e+10 0.5 0 1.8 0.075 2.1 3.2025e+07 1 1 3 9.79339 0 0.00680219 0.0148904 0.00770466 0.00688345 -0.000225487 -0.000204088 0.00131667 5.68473e+10 4.74203e+11 6.26173e+11 194.266 8.44874e+11 25.8627 8.18683 234.455 548.761 0.00196645 1597.96 1
7.34406e+08 2.61065 0.3 0 0 1.17563e+08 3.59529 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05248e+11 0.5 0 1.8 0.075 2.1 2.36534e+07 1 1 3 10.6368 0 0.00793524 0.0141469 0.00950218 0.00682831 -0.000394426 0.000260327 0.000636381 6.24007e+10 4.35769e+11 5.76833e+11 188.498 7.7178e+11 23.0106 8.17244 231.663 530.202 0.00205826 1602.49 26
7.20551e+08 2.81854 0.3 0 0 1.39451e+08 3.17076 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.1529e+10 0.5 0 1.8 0.075 2.1 2.95544e+07 1 1 3 10.0093 0 0.00935036 0.0149677 0.00705549 0.00656742 -0.00128815 -0.00151956 0.000451199 6.49409e+10 4.70155e+11 6.19142e+11 193.3 8.3231e+11 25.0752 8.3968 241.204 548.178 0.00214575 1597.73 1
6.09906e+08 2.73415 0.3 0 0 1.18885e+08 3.25852 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.89788e+10 0.5 0 1.8 0.075 2.1 2.81729e+07 1 1 3 9.99355 0 0.00831884 0.0139777 0.00812235 0.00744848 -0.00342499 -0.00145875 0.00134683 5.74166e+10 4.42277e+11 5.83683e+11 189.069 7.78909e+11 24.6173 8.10789 230.245 533.031 0.00201195 1602.74 2
6.70718e+08 2.52152 0.3 0 0 1.30775e+08 3.04212 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.17619e+11 0.5 0 1.8 0.075 2.1 2.69516e+07 1 1 3 10.0385 0 0.0077029 0.0148538 0.00787219 0.00780359 -0.00195177 -0.000774377 0.00266633 5.69176e+10 4.28955e+11 5.65925e+11 186.818 7.51405e+11 24.2 8.06461 229.348 525.959 0.00192324 1597.14 10
5.60368e+08 2.74964 0.3 0 0 1.23965e+08 3.20688 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.0686e+11 0.5 0 1.8 0.075 2.1 3.04238e+07 1 1 3 9.82596 0 0.00997945 0.0134976 0.00755571 0.00768189 -0.0045648 -0.00150873 0.00212574 5.61785e+10 4.55746e+11 6.01455e+11 191.249 8.06067e+11 25.357 8.26513 231.826 537.947 0.00190375 1601.8 23
5.65746e+08 2.90749 0.3 0 0 1.01938e+08 3.82638 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.11268e+11 0.5 0 1.8 0.075 2.1 3.75287e+07 1 1 3 8.66868 0 0.0101315 0.0141317 0.00744804 0.00637276 -0.0034729 -0.00151602 -4.78906e-05 6.13732e+10 4.28717e+11 5.55478e+11 184.274 7.21134e+11 27.485 8.22383 235.151 528.207 0.0020948 1602.26 11
5.96632e+08 2.97821 0.3 0 0 1.26737e+08 3.57999 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.71368e+10 0.5 0 1.8 0.075 2.1 3.13472e+07 1 1 3 8.91407 0 0.00791635 0.0121171 0.00779568 0.00643355 -0.00173873 -0.000135549 0.00130912 6.41278e+10 3.91837e+11 5.06315e+11 177.742 6.47111e+11 25.6494 8.07577 230.092 510.477 0.0022377 1598.71 24
7.26218e+08 2.73635 0.3 0 0 1.16021e+08 4.07031 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.39185e+10 0.5 0 1.8 0.075 2.1 2.81212e+07 1 1 3 9.68757 0 0.00904109 0.0138638 0.00965755 0.00694527 -0.00301307 -0.000222966 0.00216503 6.66243e+10 4.23934e+11 5.53419e+11 184.583 7.24701e+11 24.5997 8.17212 234.813 526.966 0.00222861 1599.48 10
7.70934e+08 2.31348 0.3 0 0 9.34744e+07 3.1902 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.72617e+10 0.5 0 1.8 0.075 2.1 2.30523e+07 1 1 3 11.8213 0 0.00781958 0.0133953 0.00859558 0.00712465 -0.00416913 -0.000875066 0.00231164 5.16838e+10 5.15302e+11 6.99018e+11 204.889 9.91154e+11 22.7822 8.15068 230.693 565.382 0.00179302 1601.73 25
7.34158e+08 2.52095 0.3 0 0 1.54553e+08 2.97625 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.07763e+11 0.5 0 1.8 0.075 2.1 2.17714e+07 1 1 3 10.8822 0 0.0101247 0.0151116 0.0090959 0.00685998 -0.00383131 -0.000242723 8.89076e-05 5.95474e+10 4.21766e+11 5.60028e+11 186.558 7.48273e+11 22.2843 8.10386 227.92 521.826 0.00196161 1601.98 14
8.22481e+08 2.49186 0.3 0 0 1.45575e+08 3.32086 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.00226e+11 0.5 0 1.8 0.075 2.1 1.5591e+07 1 1 3 13.5799 0 0.00900498 0.0150015 0.00726613 0.00742205 -0.00401865 -0.00101431 -0.000691382 6.3126e+10 4.92099e+11 6.73245e+11 202.838 9.61689e+11 19.5718 8.21429 231.965 556.995 0.00202157 1605.93 8
9.41528e+08 2.51038 0.3 0 0 9.80749e+07 3.8197 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.22548e+10 0.5 0 1.8 0.075 2.1 1.35941e+07 1 1 3 14.1367 0 0.00787635 0.014895 0.00829522 0.0075005 -0.0016625 0.00179707 -0.00157416 6.56014e+10 4.74752e+11 6.50772e+11 200.397 9.27362e+11 18.5512 8.12649 230.366 550.133 0.00216156 1599.32 1
9.54965e+08 2.60079 0.3 0 0 1.27876e+08 3.87831 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.02057e+11 0.5 0 1.8 0.075 2.1 9.35843e+06 1 1 3 18.6822 0 0.00943424 0.0152608 0.0102391 0.00719594 -0.0018253 0.00180891 0.000274334 7.37865e+10 5.91593e+11 8.45447e+11 226.527 1.33961e+12 16.0186 8.42421 239.611 607.079 0.0022205 1599.63 3
8.51712e+08 2.6126 0.3 0 0 1.04322e+08 3.80006 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05852e+11 0.5 0 1.8 0.075 2.1 8.59209e+06 1 1 3 19.5729 0 0.00925168 0.015565 0.00878433 0.00694168 -0.00133696 0.000796985 -0.0021721 6.74501e+10 5.9246e+11 8.55585e+11 228.703 1.37839e+12 15.4866 8.13528 232.184 608.21 0.00219806 1597.98 2
1.02889e+09 2.4667 0.3 0 0 1.03107e+08 3.7177 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.54425e+10 0.5 0 1.8 0.075 2.1 8.27909e+06 1 1 3 20.4975 0 0.00911446 0.0144511 0.00749786 0.00690353 -0.0019022 -0.000834413 -6.78313e-05 6.79062e+10 6.25679e+11 9.11409e+11 235.557 1.50607e+12 15.261 8.17861 235.807 623.901 0.00220062 1604.88 6
9.52436e+08 2.49776 0.3 0 0 1.01028e+08 3.82093 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.2457e+11 0.5 0 1.8 0.075 2.1 5.64462e+06 1 1 3 24.695 0 0.00906821 0.0155709 0.00899739 0.00702271 -0.00315047 -6.17762e-05 -0.00139752 6.9748e+10 6.2952e+11 9.42845e+11 242.558 1.64434e+12 13.1019 8.25307 231.046 628.431 0.00209873 1600.77 7
9.16077e+08 2.55682 0.3 0 0 1.44006e+08 3.32919 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.11108e+11 0.5 0 1.8 0.075 2.1 7.49287e+06 1 1 3 19.6022 0 0.00870364 0.0145617 0.00839374 0.00677177 -0.0053194 -0.0015989 -0.000603671 6.95883e+10 5.28884e+11 7.59242e+11 217.595 1.18722e+12 14.6683 8.25745 229.724 577.77 0.00211728 1600.96 3
9.92434e+08 2.55056 0.3 0 0 1.36268e+08 3.36469 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.36978e+10 0.5 0 1.8 0.075 2.1 8.27902e+06 1 1 3 19.452 0 0.0094905 0.0147417 0.00772412 0.00709719 -0.00539547 -0.00173657 -0.000753712 7.06196e+10 5.69881e+11 8.19368e+11 224.414 1.30226e+12 15.2607 8.20734 235.201 598.614 0.0022436 1602.72 1
9.75164e+08 2.63287 0.3 0 0 1.8396e+08 3.21935 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.92613e+10 0.5 0 1.8 0.075 2.1 6.54409e+06 1 1 3 21.5874 0 0.00804509 0.014681 0.00838061 0.00680027 -0.00160493 0.000848434 0.00103449 7.4414e+10 5.65936e+11 8.24007e+11 226.508 1.33912e+12 13.8995 8.33843 234.603 598.129 0.0022652 1604.29 7
8.73291e+08 2.48217 0.3 0 0 1.55429e+08 3.22004 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.26134e+10 0.5 0 1.8 0.075 2.1 1.1008e+07 1 1 3 16.3176 0 0.0100079 0.0133134 0.00660202 0.00766571 -0.00522712 -0.00216306 0.000232867 6.4196e+10 5.18822e+11 7.27946e+11 211.533 1.09077e+12 17.0769 8.08289 229.811 571.683 0.00210719 1604.73 18
9.86874e+08 2.35899 0.3 0 0 1.45637e+08 3.18719 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.87837e+10 0.5 0 1.8 0.075 2.1 7.69416e+06 1 1 3 19.2044 0 0.00956309 0.0133639 0.00817363 0.00698259 -0.00267965 -0.00105443 0.000742783 6.37194e+10 5.15234e+11 7.39504e+11 215.185 1.14831e+12 14.8242 7.90401 224.698 572.057 0.00212379 1602.57 15
9.06277e+08 2.62337 0.3 0 0 1.48805e+08 3.57683 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.0208e+11 0.5 0 1.8 0.075 2.1 7.28245e+06 1 1 3 22.7889 0 0.00945619 0.0133144 0.00776935 0.00634936 -0.00378862 -0.00121934 0.00300251 7.22678e+10 6.84489e+11 1.01431e+12 248.199 1.76175e+12 14.5034 8.43914 239.863 650.551 0.00218634 1601.58 10
1.00997e+09 2.59585 0.3 0 0 1.19299e+08 3.82948 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.57948e+10 0.5 0 1.8 0.075 2.1 6.57687e+06 1 1 3 22.0668 0 0.00939413 0.0137218 0.0091992 0.00609203 -0.00331531 -0.00184187 0.000844881 7.43036e+10 5.91443e+11 8.65814e+11 231.642 1.43224e+12 13.9267 8.39833 235.106 609.415 0.00222404 1599.18 4
1.1475e+09 2.43971 0.3 0 0 1.52232e+08 3.62564 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.23069e+10 0.5 0 1.8 0.075 2.1 3.18874e+06 1 1 3 33.8803 0 0.00981761 0.0149527 0.00708217 0.00694615 -0.00375842 -0.00119404 1.70548e-06 7.48225e+10 6.67092e+11 1.0522e+12 261.986 2.072e+12 10.403 8.16969 230.547 659.446 0.00229043 1605.44 4
8.43764e+08 2.62092 0.3 0 0 1.94444e+08 3.22548 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05524e+11 0.5 0 1.8 0.075 2.1 8.69808e+06 1 1 3 19.0461 0 0.00939129 0.0144703 0.00702073 0.00768963 -0.00285729 -0.00170977 0.000809348 7.05558e+10 5.72061e+11 8.20179e+11 224.163 1.298e+12 15.5624 8.31511 234.987 598.076 0.00216201 1605.9 5
8.15816e+08 2.62551 0.3 0 0 1.82681e+08 3.10245 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.00304e+11 0.5 0 1.8 0.075 2.1 1.2893e+07 1 1 3 15.0376 0 0.00986198 0.015331 0.00761226 0.00769765 -0.00451842 -0.00242126 0.000811999 6.73396e+10 5.12378e+11 7.09412e+11 208.176 1.0397e+12 18.1704 8.22011 234.408 568.686 0.0021568 1604.85 8
8.958e+08 2.30059 0.3 0 0 1.75451e+08 2.74427 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.94958e+10 0.5 0 1.8 0.075 2.1 1.2371e+07 1 1 3 17.0419 0 0.0098877 0.0151265 0.00748948 0.00735664 -0.00467165 -0.000100598 0.000389365 5.80745e+10 6.19638e+11 8.83269e+11 229.812 1.39854e+12 17.8781 8.37495 234.601 613.621 0.00180769 1602.31 19
8.03762e+08 2.47684 0.3 0 0 2.00619e+08 2.90685 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.92657e+10 0.5 0 1.8 0.075 2.1 1.18293e+07 1 1 3 17.0308 0 0.00966191 0.0145079 0.00686976 0.00706095 -0.00247877 -0.00168628 0.00138787 6.24964e+10 5.98715e+11 8.50369e+11 226.09 1.3318e+12 17.5671 8.32201 235.475 606.466 0.00196021 1606.05 10
6.8464e+08 2.71995 0.3 0 0 2.0956e+08 3.0175 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.20484e+11 0.5 0 1.8 0.075 2.1 9.55954e+06 1 1 3 18.4359 0 0.00902892 0.0138741 0.00705738 0.00722978 -0.00446785 -0.00455699 0.00101768 6.65908e+10 5.80708e+11 8.31177e+11 225.052 1.31349e+12 16.154 8.26371 232.692 600.61 0.00208 1601.27 11
8.47981e+08 2.50571 0.3 0 0 2.44136e+08 2.69854 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.35254e+10 0.5 0 1.8 0.075 2.1 1.18328e+07 1 1 3 16.2398 0 0.00809753 0.0145987 0.0054652 0.00749323 -0.00314608 -0.00339477 0.000822062 6.40669e+10 5.47688e+11 7.69649e+11 216.348 1.16686e+12 17.5698 8.32344 233.925 583.198 0.00200185 1603.53 7
8.09733e+08 2.70164 0.3 0 0 2.32138e+08 3.04616 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04644e+11 0.5 0 1.8 0.075 2.1 1.08857e+07 1 1 3 15.5236 0 0.00906325 0.0141884 0.00630393 0.00689687 -0.00410768 -0.00421148 0.00151367 7.20172e+10 4.75049e+11 6.56157e+11 201.832 9.47385e+11 17.0023 8.17646 233.064 552.569 0.00227256 1604.19 1
8.76907e+08 2.54185 0.3 0 0 2.69608e+08 2.80524 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.24175e+10 0.5 0 1.8 0.075 2.1 6.21045e+06 1 1 3 24.4125 0 0.00940346 0.0131957 0.00727013 0.00773743 -0.00278703 -0.000841759 0.00166771 6.82735e+10 6.69842e+11 1.00472e+12 248.91 1.77699e+12 13.6115 8.15876 234.379 647.119 0.00219245 1603.03 4
7.98503e+08 2.87237 0.3 0 0 2.78871e+08 2.93672 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.12847e+11 0.5 0 1.8 0.075 2.1 4.521e+06 1 1 3 26.0087 0 0.00871344 0.0140965 0.0079146 0.00762289 -0.00383933 -0.00120832 0.000253019 7.85938e+10 5.76756e+11 8.62561e+11 234.243 1.48111e+12 11.9844 8.26282 232.545 609.136 0.00238308 1604.33 36
8.86086e+08 2.7812 0.3 0 0 3.01071e+08 2.92885 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.40688e+10 0.5 0 1.8 0.075 2.1 4.35916e+06 1 1 3 25.7871 0 0.00878338 0.0129713 0.00703554 0.00710977 -0.00499083 -0.00121356 0.00215646 7.96864e+10 5.5176e+11 8.21498e+11 229.209 1.38771e+12 11.8092 8.10053 232.814 599.487 0.00251832 1599.65 2
8.3514e+08 2.80062 0.3 0 0 2.83471e+08 2.9381 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.03022e+11 0.5 0 1.8 0.075 2.1 4.27379e+06 1 1 3 28.251 0 0.0103882 0.013172 0.00743812 0.00679148 -0.00555148 -0.00257324 0.000770757 7.77349e+10 6.3375e+11 9.65527e+11 247.661 1.75047e+12 11.7151 8.27851 234.347 637.409 0.00236559 1604.01 56
8.1816e+08 2.5266 0.3 0 0 2.71585e+08 2.54525 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.12258e+11 0.5 0 1.8 0.075 2.1 6.58006e+06 1 1 3 21.2398 0 0.0101008 0.0145867 0.00858553 0.00633739 -0.00462744 0.00261437 0.000552774 6.59063e+10 5.4362e+11 7.92514e+11 222.981 1.27746e+12 13.9295 8.03346 226.511 586.499 0.0020844 1597.33 5
